ApartmentId,EntityType,FinalPrice,Status,Date,CreatedAt
84,recurring,306,FINISHED,2024-02-08,2024-02-04 10:21:00.204+00
328,recurring,623,FINISHED,2026-02-23,2025-12-28 02:00:16.824+00
4758,ad-hoc,54,FINISHED,2026-02-12,2026-02-11 13:32:40.67+00
657,recurring,23,COMPLETED,2024-05-16,2024-04-21 02:00:18.917+00
853,recurring,425,FINISHED,2026-03-23,2026-03-22 15:56:38.236+00
191,recurring,125,FINISHED,2026-03-19,2026-03-18 15:16:09.287+00
2116,recurring,190,FINISHED,2026-03-02,2026-01-04 02:00:31.6+00
10706,ad-hoc,582,FINISHED,2026-03-09,2026-03-08 15:59:12.062+00
750,recurring,92,FINISHED,2024-03-22,2024-03-13 20:37:45.467+00
294,recurring,199,COMPLETED,2024-01-31,2024-01-11 19:02:42.65+00
750,recurring,92,FINISHED,2024-03-29,2024-03-13 20:37:45.471+00
328,recurring,415,FINISHED,2024-02-26,2024-02-23 18:00:38.832+00
4145,ad-hoc,31,FINISHED,2026-03-31,2026-03-30 14:44:47.641+00
750,recurring,92,FINISHED,2024-04-05,2024-03-13 20:37:45.472+00
164,recurring,470,FINISHED,2024-04-08,2024-03-31 16:47:24.192+00
201,ad-hoc,41,FINISHED,2024-01-02,2024-01-02 14:14:20.723+00
283,recurring,0,FINISHED,2024-01-10,2024-01-07 20:57:16.118+00
492,recurring,69,FINISHED,2024-01-23,2024-01-21 18:48:35.726+00
7963,recurring,171,FINISHED,2026-01-27,2026-01-26 19:40:37.699+00
4758,ad-hoc,54,FINISHED,2026-02-13,2026-02-11 13:33:00.859+00
750,recurring,92,FINISHED,2024-05-17,2024-04-21 02:00:19.209+00
10703,ad-hoc,28,FINISHED,2026-02-23,2026-02-23 07:28:05.961+00
7183,recurring,110,COMPLETED,2025-09-10,2025-08-25 19:12:12.491+00
386,recurring,245,FINISHED,2024-05-12,2024-04-21 02:00:19.738+00
451,recurring,148,FINISHED,2024-05-13,2024-04-21 02:00:19.746+00
468,recurring,69,FINISHED,2023-12-20,2023-12-20 15:58:37.152+00
397,recurring,148,FINISHED,2024-05-15,2024-04-21 02:00:19.729+00
66,recurring,85,FINISHED,2024-02-04,2024-01-14 02:00:12.272+00
164,recurring,470,COMPLETED,2024-03-04,2024-03-02 09:56:48.819+00
396,recurring,211,FINISHED,2024-03-21,2024-02-25 02:00:11.411+00
328,recurring,156,FINISHED,2024-03-04,2024-03-02 10:07:30.672+00
230,recurring,94,FINISHED,2024-04-08,2024-03-25 06:49:18.461+00
509,recurring,92,FINISHED,2024-01-02,2024-01-02 15:11:20.469+00
6423,recurring,67,FINISHED,2026-01-23,2026-01-15 15:01:06.062+00
1231,recurring,66,FINISHED,2024-06-19,2024-06-18 16:26:14.016+00
9046,recurring,109,FINISHED,2026-02-12,2026-02-11 13:41:22.199+00
10703,ad-hoc,34,FINISHED,2026-02-23,2026-02-23 07:28:26.707+00
396,recurring,0,FINISHED,2024-06-23,2024-06-22 12:28:19.382+00
10269,ad-hoc,103,COMPLETED,2026-01-26,2026-01-26 20:12:00.244+00
1184,recurring,23,FINISHED,2024-07-10,2024-06-24 23:45:32.244+00
164,recurring,485,FINISHED,2024-06-24,2024-06-23 12:43:09.951+00
440,recurring,164,COMPLETED,2024-01-02,2024-01-02 15:11:26.365+00
1000,recurring,153,FINISHED,2024-07-10,2024-06-24 23:45:27.7+00
538,recurring,100,FINISHED,2024-01-26,2024-01-21 18:50:11.112+00
631,ad-hoc,18,FINISHED,2024-06-25,2024-06-25 07:58:03.054+00
164,recurring,485,FINISHED,2024-07-15,2024-06-23 12:43:09.983+00
17,ad-hoc,0,FINISHED,2024-06-25,2024-06-25 08:36:56.534+00
335,ad-hoc,0,FINISHED,2024-06-26,2024-06-25 12:17:27.576+00
191,ad-hoc,0,COMPLETED,2024-06-23,2024-06-22 12:28:49.828+00
550,recurring,440.12,FINISHED,2024-07-04,2024-07-01 08:50:51.027+00
10110,recurring,64,COMPLETED,2026-02-13,2026-01-26 20:20:55.493+00
190,recurring,0,FINISHED,2024-07-24,2024-06-26 02:00:40.373+00
9017,recurring,487,FINISHED,2026-05-21,2026-04-14 10:26:42.749+00
862,recurring,92,FINISHED,2024-06-24,2024-06-13 17:17:08.676+00
8,recurring,129,FINISHED,2024-05-26,2024-05-05 02:00:18.407+00
516,recurring,69,FINISHED,2024-05-29,2024-05-05 02:00:18.441+00
10703,ad-hoc,18,FINISHED,2026-02-23,2026-02-23 07:29:05.683+00
10110,recurring,64,COMPLETED,2026-02-27,2026-01-26 20:20:55.498+00
316,recurring,319,FINISHED,2024-05-30,2024-05-05 02:00:17.978+00
535,recurring,92,FINISHED,2024-05-30,2024-05-05 02:00:18.819+00
746,ad-hoc,312,FINISHED,2024-03-15,2024-03-13 12:09:12.727+00
1222,ad-hoc,128,FINISHED,2024-06-27,2024-06-23 22:29:10.92+00
35,ad-hoc,253,FINISHED,2024-01-29,2024-01-28 16:46:23.301+00
1411,ad-hoc,85,COMPLETED,2024-06-20,2024-06-19 23:02:33.835+00
283,recurring,546.875,FINISHED,2024-03-13,2024-02-23 17:36:18.999+00
221,recurring,104,FINISHED,2026-02-05,2026-02-04 20:56:31.523+00
7927,ad-hoc,69,FINISHED,2026-02-11,2026-02-11 13:56:20.569+00
485,recurring,22,FINISHED,2024-01-03,2023-12-20 17:02:25.797+00
2328,recurring,288,FINISHED,2026-02-23,2025-12-28 02:00:24.721+00
10377,recurring,155,COMPLETED,2026-03-02,2026-03-02 13:30:26.738+00
190,recurring,0,FINISHED,2024-03-06,2024-02-18 13:34:43.401+00
779,recurring,43,FINISHED,2024-04-12,2024-04-11 14:50:04.716+00
734,ad-hoc,474,FINISHED,2024-03-13,2024-03-13 13:05:32.92+00
1003,recurring,92,FINISHED,2024-06-21,2024-06-10 13:34:23.914+00
283,recurring,0,FINISHED,2024-03-13,2024-02-23 17:36:35.706+00
631,recurring,407.65,FINISHED,2024-04-21,2024-04-20 16:20:07.413+00
930,ad-hoc,42,COMPLETED,2024-04-09,2024-04-08 12:31:17.133+00
753,ad-hoc,0,FINISHED,2024-03-14,2024-03-13 17:23:54.927+00
439,recurring,22,COMPLETED,2024-03-08,2024-03-04 13:48:04.048+00
23,recurring,319,FINISHED,2024-04-11,2024-03-31 10:51:07.144+00
358,recurring,100,COMPLETED,2024-03-07,2024-03-04 13:59:34.251+00
243,recurring,57,FINISHED,2024-03-04,2024-03-04 16:15:19.44+00
754,ad-hoc,146,FINISHED,2024-03-15,2024-03-13 20:34:09.146+00
722,recurring,92,COMPLETED,2024-03-20,2024-03-13 21:42:12.119+00
796,ad-hoc,41,FINISHED,2024-04-21,2024-04-21 06:22:02.196+00
456,recurring,319,FINISHED,2024-03-06,2024-02-18 13:34:24.349+00
246,ad-hoc,177.69,FINISHED,2023-10-29,2023-10-28 18:45:19.417+00
328,recurring,0,FINISHED,2024-06-24,2024-06-22 12:31:03.9+00
9805,recurring,473,FINISHED,2026-02-23,2026-02-23 08:10:24.376+00
3056,ad-hoc,40,FINISHED,2026-03-26,2026-03-26 10:33:26.994+00
1229,recurring,92,FINISHED,2024-06-21,2024-06-13 17:19:29.881+00
283,recurring,546.875,FINISHED,2024-01-31,2024-01-07 20:57:58.025+00
724,recurring,69,COMPLETED,2024-04-19,2024-03-13 21:45:04.185+00
328,recurring,415,FINISHED,2024-04-22,2024-04-13 16:11:46.37+00
21,recurring,319,FINISHED,2024-03-13,2024-02-19 02:00:06.579+00
336,recurring,75,FINISHED,2024-03-15,2024-02-19 02:00:10.194+00
365,recurring,423,FINISHED,2024-03-10,2024-02-19 02:00:10.506+00
221,recurring,120,FINISHED,2024-03-06,2024-02-11 02:00:10.144+00
280,recurring,300,FINISHED,2024-03-04,2024-02-11 02:00:10.621+00
420,recurring,429,FINISHED,2024-03-04,2024-02-11 02:00:12.085+00
466,recurring,42,FINISHED,2024-03-07,2024-02-11 02:00:16.504+00
472,recurring,100,FINISHED,2024-03-11,2024-02-19 02:00:19.736+00
347,recurring,92,FINISHED,2024-03-05,2024-02-23 21:16:46.961+00
334,recurring,143,FINISHED,2024-04-18,2024-03-24 02:00:11.925+00
66,recurring,85,FINISHED,2024-03-05,2024-02-24 18:53:33.645+00
1222,ad-hoc,37,FINISHED,2024-06-11,2024-06-10 13:36:57.86+00
1408,recurring,85,FINISHED,2026-03-12,2026-03-11 21:44:39.651+00
6583,recurring,3,FINISHED,2026-01-16,2026-01-15 15:29:09.874+00
485,recurring,22,COMPLETED,2024-02-28,2024-02-04 02:00:14.852+00
190,recurring,36,FINISHED,2024-03-06,2024-02-18 13:34:38.413+00
796,recurring,172,FINISHED,2024-05-26,2024-05-05 02:00:19.908+00
565,recurring,443,FINISHED,2024-05-26,2024-05-05 02:00:20.736+00
25,ad-hoc,286,FINISHED,2024-02-01,2024-01-28 17:39:43.057+00
463,recurring,549,COMPLETED,2024-01-25,2024-01-21 19:36:15.196+00
19,ad-hoc,36,FINISHED,2024-04-21,2024-04-21 09:03:17.022+00
928,ad-hoc,218,FINISHED,2024-04-08,2024-04-08 12:54:04.145+00
353,recurring,95,FINISHED,2024-04-18,2024-03-24 02:00:12.11+00
466,recurring,179,FINISHED,2024-04-18,2024-03-24 02:00:17.69+00
489,recurring,17,COMPLETED,2024-03-04,2024-02-11 02:00:18.452+00
717,ad-hoc,0,FINISHED,2024-04-01,2024-04-01 13:47:32.942+00
67,ad-hoc,319,FINISHED,2023-12-21,2023-12-20 17:45:13.105+00
882,recurring,92,COMPLETED,2024-07-02,2024-06-24 15:43:31.206+00
358,recurring,100,COMPLETED,2024-01-08,2024-01-07 23:58:54.819+00
361,recurring,380,FINISHED,2024-01-29,2024-01-13 18:53:47.216+00
347,recurring,92,FINISHED,2023-11-21,2023-10-29 02:00:22.339+00
358,recurring,100,COMPLETED,2023-12-11,2023-11-19 02:00:23.154+00
303,recurring,489,FINISHED,2023-12-21,2023-12-20 17:45:18.325+00
1255,recurring,101,FINISHED,2026-01-29,2026-01-26 20:43:12.808+00
381,recurring,613,FINISHED,2024-03-05,2024-02-24 18:51:37.326+00
7196,recurring,346,FINISHED,2026-03-19,2026-03-18 15:16:49.177+00
6423,recurring,69,FINISHED,2026-02-13,2026-02-04 21:34:29.476+00
1493,ad-hoc,31,COMPLETED,2026-02-12,2026-02-11 14:19:37.15+00
621,ad-hoc,28,FINISHED,2024-02-09,2024-02-06 18:13:05.882+00
66,recurring,85,FINISHED,2024-03-14,2024-02-24 18:48:43.389+00
711,recurring,69,COMPLETED,2024-03-12,2024-03-05 19:25:08.841+00
381,recurring,613,FINISHED,2024-03-12,2024-02-24 18:52:27.401+00
66,recurring,85,FINISHED,2024-03-10,2024-02-24 18:53:50.845+00
66,recurring,85,FINISHED,2024-03-21,2024-02-25 02:00:08.157+00
616,recurring,92,FINISHED,2024-03-22,2024-02-25 02:00:08.854+00
526,recurring,39,FINISHED,2024-03-15,2024-03-15 16:07:27.327+00
396,recurring,172,FINISHED,2023-12-21,2023-12-20 17:51:57.818+00
71,recurring,366,FINISHED,2024-01-23,2024-01-11 19:09:08.257+00
81,recurring,306,FINISHED,2026-02-24,2026-02-11 14:24:10.999+00
191,recurring,125,FINISHED,2026-03-12,2026-03-12 09:59:55.878+00
66,recurring,85,FINISHED,2024-02-20,2024-02-18 13:38:58.799+00
17,recurring,319,FINISHED,2024-04-11,2024-04-08 13:12:34.702+00
164,recurring,470,FINISHED,2024-04-22,2024-04-13 15:45:52.184+00
361,ad-hoc,39,FINISHED,2024-05-27,2024-05-26 14:26:01.545+00
1002,recurring,92,FINISHED,2024-05-30,2024-05-05 02:00:22.135+00
9851,ad-hoc,67,FINISHED,2026-02-24,2026-02-11 14:24:18.413+00
7317,ad-hoc,19,COMPLETED,2026-04-01,2026-03-24 16:17:04.106+00
342,recurring,104,FINISHED,2024-01-03,2024-01-02 19:30:12.247+00
73,recurring,419,COMPLETED,2024-02-14,2024-02-10 18:37:33.001+00
334,recurring,493,FINISHED,2024-01-29,2024-01-13 18:28:57.393+00
345,recurring,560,FINISHED,2024-03-05,2024-03-04 18:12:12.308+00
191,recurring,117,COMPLETED,2024-04-25,2024-04-01 10:07:29.024+00
523,recurring,92,FINISHED,2024-04-24,2024-04-21 13:00:52.605+00
190,recurring,36,FINISHED,2024-01-03,2024-01-02 19:33:07.028+00
73,recurring,419,FINISHED,2024-01-03,2024-01-02 19:33:16.78+00
3056,ad-hoc,41,FINISHED,2026-03-12,2026-03-12 10:03:28.406+00
191,recurring,117,FINISHED,2023-12-21,2023-12-20 17:52:30.908+00
173,recurring,245,FINISHED,2023-12-21,2023-12-20 17:52:46.441+00
201,ad-hoc,100,FINISHED,2023-12-21,2023-12-20 17:52:55.323+00
396,recurring,148,FINISHED,2023-12-21,2023-12-20 17:52:25.852+00
1408,recurring,167,COMPLETED,2026-02-24,2026-02-11 14:25:14.002+00
190,recurring,0,FINISHED,2024-03-27,2024-03-14 08:08:35.377+00
10170,ad-hoc,51,FINISHED,2026-03-09,2026-03-08 16:54:15.659+00
253,recurring,209,FINISHED,2024-03-20,2024-02-25 02:00:10.144+00
190,recurring,319,FINISHED,2024-01-03,2024-01-02 19:33:03.322+00
328,recurring,289,FINISHED,2024-02-29,2024-02-23 18:04:19.598+00
440,recurring,164,FINISHED,2024-04-23,2024-04-10 14:40:13.65+00
547,recurring,92,FINISHED,2024-03-13,2024-03-08 19:49:32.14+00
191,recurring,117,FINISHED,2024-04-04,2024-04-01 10:05:58.596+00
335,recurring,351,FINISHED,2024-03-20,2024-02-25 02:00:10.871+00
535,recurring,92,FINISHED,2024-03-21,2024-02-25 02:00:24.767+00
496,recurring,116,COMPLETED,2024-04-02,2024-04-01 16:05:53.846+00
496,recurring,21,FINISHED,2024-03-01,2024-02-25 15:18:37.832+00
15,recurring,64.5,FINISHED,2024-01-03,2024-01-02 19:33:33.332+00
173,recurring,245,COMPLETED,2024-01-18,2024-01-11 19:18:16.318+00
328,ad-hoc,156,FINISHED,2023-11-07,2023-11-07 15:39:07.558+00
7954,recurring,75,COMPLETED,2026-01-26,2025-11-30 02:00:35.365+00
339,recurring,335,FINISHED,2026-03-12,2026-03-12 09:59:25.612+00
9999,ad-hoc,45,FINISHED,2026-02-06,2026-02-04 21:38:32.188+00
9674,ad-hoc,54,COMPLETED,2026-02-24,2026-02-23 12:45:16.295+00
9851,recurring,350,COMPLETED,2026-02-24,2026-02-08 14:02:19.078+00
3056,ad-hoc,194,FINISHED,2026-03-09,2026-03-08 17:17:36.506+00
2397,recurring,171,FINISHED,2026-03-03,2026-03-02 15:35:04.316+00
191,recurring,125,FINISHED,2026-03-26,2026-01-25 02:00:15.477+00
924,ad-hoc,416,FINISHED,2024-05-09,2024-05-09 15:51:17.902+00
2132,recurring,28,FINISHED,2026-03-27,2026-03-26 13:44:52.414+00
201,recurring,78,FINISHED,2024-05-29,2024-05-29 17:32:11.057+00
190,recurring,0,FINISHED,2024-04-03,2024-03-14 08:08:45.529+00
721,ad-hoc,39,FINISHED,2024-03-24,2024-03-23 17:42:06.424+00
280,recurring,300,COMPLETED,2024-04-01,2024-03-10 02:00:13.222+00
727,recurring,92,COMPLETED,2024-04-01,2024-03-10 02:00:09.152+00
388,recurring,544,FINISHED,2023-11-15,2023-11-09 19:20:35.973+00
455,recurring,82,FINISHED,2024-03-14,2024-03-14 08:18:24.761+00
492,recurring,96,FINISHED,2026-02-11,2026-01-13 21:15:23.825+00
434,ad-hoc,15,COMPLETED,2026-02-04,2026-02-04 15:12:58.559+00
328,recurring,289,FINISHED,2024-03-14,2024-03-14 08:18:31.743+00
125,recurring,127,FINISHED,2024-03-14,2024-03-14 08:18:38.226+00
526,recurring,21,FINISHED,2024-04-30,2024-04-25 12:17:04.097+00
1379,ad-hoc,170,FINISHED,2026-02-24,2026-02-23 13:20:48.575+00
727,recurring,92,FINISHED,2024-05-29,2024-05-10 02:52:19.248+00
133,recurring,214,FINISHED,2024-05-15,2024-04-21 02:00:08.532+00
388,recurring,68,FINISHED,2024-01-07,2024-01-06 18:34:19.919+00
283,recurring,0,FINISHED,2024-01-03,2024-01-02 19:34:50.856+00
125,recurring,127,COMPLETED,2024-01-10,2024-01-08 08:13:50.256+00
217,recurring,360,FINISHED,2024-02-13,2024-01-29 08:32:05.11+00
565,recurring,443,FINISHED,2024-02-18,2024-02-10 18:41:39.951+00
191,recurring,117,COMPLETED,2024-04-11,2024-04-01 10:06:21.687+00
721,recurring,406.75,FINISHED,2024-03-24,2024-03-23 17:42:08.119+00
328,recurring,289,FINISHED,2024-04-11,2024-04-08 13:40:36.557+00
125,ad-hoc,36,FINISHED,2024-01-10,2024-01-08 08:23:33.254+00
455,ad-hoc,0,FINISHED,2024-03-14,2024-03-14 08:28:23.316+00
221,recurring,100,COMPLETED,2023-11-01,2023-10-26 13:19:20.196+00
334,recurring,493,FINISHED,2024-01-22,2024-01-13 18:28:29.671+00
381,recurring,24.68,FINISHED,2024-01-30,2024-01-29 08:33:35.691+00
6676,recurring,121,FINISHED,2026-02-12,2026-02-04 21:46:40.847+00
8584,recurring,171,FINISHED,2026-02-16,2026-02-11 15:05:25.636+00
217,recurring,360,FINISHED,2024-01-30,2024-01-29 08:33:38.603+00
6676,recurring,121,FINISHED,2026-02-26,2026-02-04 21:46:40.85+00
9472,ad-hoc,57,FINISHED,2026-03-09,2026-03-08 18:28:22.854+00
172,recurring,209,FINISHED,2024-04-09,2024-04-08 13:47:54.247+00
328,recurring,0,FINISHED,2024-04-22,2024-04-21 16:55:40.278+00
466,recurring,29,FINISHED,2024-05-28,2024-05-26 15:23:55.492+00
1014,ad-hoc,26,FINISHED,2024-05-15,2024-05-14 20:36:38.373+00
940,ad-hoc,39,FINISHED,2024-05-10,2024-05-09 14:39:48.61+00
388,recurring,544,FINISHED,2024-01-03,2024-01-02 19:37:05.628+00
168,recurring,128.67,COMPLETED,2024-01-03,2024-01-02 19:37:10.543+00
116,recurring,319,FINISHED,2024-02-18,2024-02-10 18:41:34.617+00
316,recurring,319,FINISHED,2024-02-22,2024-02-10 18:41:16.593+00
292,recurring,161,FINISHED,2024-01-30,2024-01-29 08:33:41.613+00
84,ad-hoc,0,FINISHED,2024-03-07,2024-03-04 18:23:48.915+00
328,recurring,120,FINISHED,2024-04-09,2024-04-08 13:47:27.138+00
9213,recurring,118,FINISHED,2026-04-06,2026-03-09 02:00:39.239+00
280,recurring,300,FINISHED,2024-01-08,2023-12-20 08:48:51.566+00
1542,ad-hoc,109,FINISHED,2026-01-15,2026-01-06 14:30:11.746+00
9026,recurring,104,FINISHED,2026-02-05,2026-02-04 22:15:13.861+00
328,recurring,185,FINISHED,2026-03-15,2026-03-12 10:30:35.231+00
11161,ad-hoc,160,FINISHED,2026-03-11,2026-03-08 19:05:01.678+00
328,recurring,415,FINISHED,2024-02-19,2024-02-18 19:25:11.739+00
328,recurring,623,FINISHED,2026-03-23,2026-03-22 16:28:33.02+00
396,recurring,0,COMPLETED,2024-01-07,2024-01-06 18:34:27.613+00
9859,recurring,112,COMPLETED,2026-03-27,2026-03-27 13:37:55.828+00
334,recurring,18,FINISHED,2024-02-19,2024-02-18 19:25:08.686+00
328,recurring,156,FINISHED,2024-04-22,2024-04-21 16:56:22.588+00
328,recurring,0,FINISHED,2024-02-19,2024-02-18 19:25:14.485+00
455,recurring,82,FINISHED,2024-04-25,2024-04-13 15:46:16.046+00
67,ad-hoc,0,FINISHED,2023-12-21,2023-12-20 17:56:21.626+00
8159,recurring,230,FINISHED,2026-02-12,2026-02-11 15:09:06.216+00
5381,ad-hoc,118,COMPLETED,2026-03-30,2026-03-26 11:03:37.703+00
334,recurring,493,FINISHED,2024-02-19,2024-02-18 19:34:28.453+00
334,recurring,0,FINISHED,2024-02-19,2024-02-18 19:34:32.648+00
9961,recurring,132,COMPLETED,2026-01-28,2026-01-26 21:20:38.126+00
4552,recurring,14,COMPLETED,2026-04-28,2026-03-24 16:21:45.578+00
11079,ad-hoc,107,COMPLETED,2026-03-27,2026-02-27 18:59:14.211+00
940,recurring,100,FINISHED,2024-05-30,2024-05-29 21:28:52.483+00
334,recurring,0,FINISHED,2024-01-22,2024-01-13 18:28:37.923+00
191,recurring,117,COMPLETED,2024-02-01,2024-01-11 19:19:32.032+00
598,recurring,69,FINISHED,2024-03-06,2024-03-04 19:11:45.05+00
328,recurring,0,FINISHED,2024-04-08,2024-03-17 02:00:11.294+00
328,ad-hoc,0,FINISHED,2024-04-22,2024-04-21 16:56:43.59+00
124,recurring,127,COMPLETED,2024-01-31,2024-01-29 09:22:00.121+00
73,recurring,419,FINISHED,2024-02-19,2024-02-18 19:42:31.27+00
9948,ad-hoc,51,FINISHED,2026-03-13,2026-03-08 19:41:16.499+00
1059,recurring,120,COMPLETED,2024-06-17,2024-06-13 17:20:10.422+00
521,recurring,319,FINISHED,2024-03-24,2024-03-23 18:28:30.915+00
521,ad-hoc,0,FINISHED,2024-03-24,2024-03-23 18:28:28.397+00
560,recurring,69,FINISHED,2024-05-10,2024-04-24 16:53:38.676+00
328,recurring,120,FINISHED,2024-05-15,2024-05-15 08:30:02.778+00
581,ad-hoc,148,COMPLETED,2024-02-14,2024-02-12 19:13:50.57+00
365,ad-hoc,423,FINISHED,2024-03-17,2024-03-14 13:20:36.443+00
8,recurring,144.66,FINISHED,2024-03-24,2024-03-23 18:28:35.866+00
284,recurring,496,FINISHED,2024-06-24,2024-05-27 02:00:10.122+00
284,recurring,0,FINISHED,2024-06-24,2024-05-27 02:00:10.086+00
280,recurring,300,COMPLETED,2024-06-24,2024-05-27 02:00:09.932+00
664,recurring,69,FINISHED,2024-06-24,2024-05-27 02:00:08.9+00
634,recurring,29,FINISHED,2024-06-24,2024-05-27 02:00:04.265+00
616,recurring,130,FINISHED,2024-06-24,2024-05-27 02:00:08.272+00
1493,recurring,52,COMPLETED,2025-05-08,2025-05-06 18:52:37+00
21,recurring,0,FINISHED,2024-03-13,2024-02-19 02:00:06.574+00
173,recurring,245,FINISHED,2024-03-14,2024-02-19 02:00:08.262+00
328,recurring,120,FINISHED,2024-01-10,2024-01-08 09:35:21.572+00
3208,recurring,104,FINISHED,2026-03-02,2026-03-02 12:21:42.631+00
281,recurring,560,FINISHED,2024-01-29,2024-01-22 11:42:09.82+00
565,recurring,443,FINISHED,2024-03-10,2024-02-19 02:00:08.295+00
5648,ad-hoc,66,FINISHED,2026-03-13,2026-03-08 19:49:24.543+00
9466,ad-hoc,51,FINISHED,2026-04-27,2026-04-27 18:12:10.439+00
8461,recurring,0,FINISHED,2026-03-15,2026-02-03 10:39:24.626+00
124,recurring,127,COMPLETED,2024-03-13,2024-02-19 02:00:07.492+00
315,ad-hoc,0,FINISHED,2023-12-21,2023-12-20 18:06:50.394+00
1376,recurring,260,FINISHED,2024-06-18,2024-06-17 12:48:30.037+00
449,recurring,92,FINISHED,2024-01-17,2024-01-11 21:02:52.709+00
9175,ad-hoc,50,COMPLETED,2026-03-24,2026-03-22 17:50:01.652+00
143,recurring,319,FINISHED,2024-03-10,2024-02-19 02:00:08.899+00
248,recurring,59,COMPLETED,2024-03-10,2024-02-19 02:00:09.231+00
8027,ad-hoc,19,FINISHED,2026-03-09,2026-03-08 20:34:29.815+00
2598,recurring,261,FINISHED,2026-03-15,2026-03-12 10:34:50.049+00
8240,ad-hoc,28,COMPLETED,2026-03-02,2026-03-02 16:22:01.377+00
471,recurring,92,FINISHED,2024-01-17,2024-01-11 21:02:45.822+00
328,recurring,415,FINISHED,2024-01-22,2024-01-13 18:28:33.69+00
294,recurring,199,FINISHED,2024-03-13,2024-02-19 02:00:09.498+00
143,recurring,41,FINISHED,2024-03-10,2024-02-19 02:00:08.895+00
280,recurring,300,FINISHED,2024-03-11,2024-02-19 02:00:09.308+00
11348,ad-hoc,141,FINISHED,2026-04-01,2026-03-29 20:33:20.797+00
293,recurring,128,FINISHED,2023-11-21,2023-11-19 19:25:47.244+00
616,recurring,130,FINISHED,2024-08-19,2024-07-22 02:00:12.798+00
6909,recurring,105,COMPLETED,2026-01-15,2025-11-16 02:00:34.368+00
190,recurring,0,FINISHED,2024-02-07,2024-01-22 13:24:08.162+00
8027,ad-hoc,14,FINISHED,2026-03-09,2026-03-08 20:34:58.22+00
334,recurring,0,FINISHED,2024-01-29,2024-01-13 18:29:04.978+00
7856,recurring,105,FINISHED,2026-03-02,2026-03-02 16:32:05.913+00
1109,ad-hoc,0,FINISHED,2024-05-15,2024-05-08 20:22:37.435+00
452,recurring,23,FINISHED,2024-02-05,2024-02-04 22:39:29.209+00
328,recurring,174,FINISHED,2024-02-11,2024-02-10 19:34:10.654+00
631,ad-hoc,0,FINISHED,2024-02-11,2024-02-10 19:34:14.077+00
396,recurring,211,FINISHED,2024-03-14,2024-02-19 02:00:10.835+00
10491,recurring,127,COMPLETED,2026-03-12,2026-03-11 21:36:25.917+00
343,recurring,18,COMPLETED,2024-03-11,2024-02-19 02:00:10.26+00
10065,recurring,88,COMPLETED,2026-04-27,2026-04-27 18:12:54.535+00
190,recurring,0,FINISHED,2024-02-14,2024-01-22 13:24:08.175+00
190,recurring,0,FINISHED,2024-01-31,2024-01-22 13:24:08.14+00
388,recurring,544,FINISHED,2024-03-13,2024-02-19 02:00:10.807+00
439,recurring,22,FINISHED,2024-02-05,2024-02-04 22:39:24.413+00
396,recurring,148,FINISHED,2024-03-14,2024-02-19 02:00:10.841+00
384,recurring,148,COMPLETED,2024-03-25,2024-03-23 20:15:23.263+00
96,ad-hoc,316,FINISHED,2024-01-29,2024-01-29 10:27:37.057+00
428,recurring,22,FINISHED,2024-02-05,2024-02-04 22:39:51.585+00
71,recurring,0,FINISHED,2024-01-16,2024-01-12 02:00:12.495+00
71,recurring,401,FINISHED,2024-01-16,2024-01-12 02:00:12.482+00
116,recurring,319,FINISHED,2024-03-03,2024-02-11 02:00:05.779+00
696,recurring,42,FINISHED,2024-02-29,2024-02-23 20:22:09.725+00
616,recurring,92,FINISHED,2024-03-08,2024-02-11 02:00:09.668+00
4552,recurring,28,COMPLETED,2026-02-11,2026-01-02 02:00:24.83+00
6837,recurring,63,COMPLETED,2026-01-27,2026-01-26 21:47:10.332+00
230,ad-hoc,91,COMPLETED,2024-01-08,2024-01-08 10:35:24.309+00
316,recurring,319,FINISHED,2024-01-04,2024-01-02 19:59:36.99+00
589,recurring,47,COMPLETED,2024-03-08,2024-02-11 02:00:09.226+00
1807,recurring,28,FINISHED,2026-02-06,2026-02-04 22:33:32.244+00
434,ad-hoc,15,COMPLETED,2026-03-02,2026-03-02 16:39:43.296+00
8644,ad-hoc,112,COMPLETED,2025-12-22,2025-12-21 18:59:43.245+00
328,recurring,185,FINISHED,2026-03-22,2026-03-12 10:49:25.608+00
484,recurring,148,COMPLETED,2023-12-27,2023-12-20 18:56:02.484+00
1055,ad-hoc,7,FINISHED,2024-09-23,2024-09-23 17:56:04.302+00
